gocam,0
http://model.geneontology.org/61b2b68300000000,NLRP6 inflammasome (Human)
http://model.geneontology.org/61b2b68300000000,NLRP6 inflammasome (Human)
http://model.geneontology.org/61b2b68300000000,NLRP6 inflammasome (Human)
http://model.geneontology.org/61e0e55600000338,SP_RNF186onEPHRINs
http://model.geneontology.org/61e0e55600000338,SP_RNF186onEPHRINs
http://model.geneontology.org/61e0e55600000338,SP_RNF186onEPHRINs
http://model.geneontology.org/61e0e55600000338,SP_RNF186onEPHRINs
http://model.geneontology.org/61f34dd300000863,PKM2 acetylation by EP300 and deacetylation by SIRT6 leading to conversion into a protein kinase (Human)
http://model.geneontology.org/61f34dd300000863,PKM2 acetylation by EP300 and deacetylation by SIRT6 leading to conversion into a protein kinase (Human)
http://model.geneontology.org/61f34dd300000863,PKM2 acetylation by EP300 and deacetylation by SIRT6 leading to conversion into a protein kinase (Human)
http://model.geneontology.org/61f34dd300000863,PKM2 acetylation by EP300 and deacetylation by SIRT6 leading to conversion into a protein kinase (Human)
http://model.geneontology.org/61f34dd300000863,PKM2 acetylation by EP300 and deacetylation by SIRT6 leading to conversion into a protein kinase (Human)
http://model.geneontology.org/6197061700002544,SP_ZDHHC5actonNOD1/2
http://model.geneontology.org/6197061700002544,SP_ZDHHC5actonNOD1/2
http://model.geneontology.org/6197061700002544,SP_ZDHHC5actonNOD1/2
http://model.geneontology.org/5f46c3b700001570,SPModule TBK1-IRF3
http://model.geneontology.org/5f46c3b700001570,SPModule TBK1-IRF3
http://model.geneontology.org/5f46c3b700001570,SPModule TBK1-IRF3
http://model.geneontology.org/5f46c3b700001570,SPModule TBK1-IRF3
http://model.geneontology.org/5f46c3b700001407,SPModule-TRAF3-TBK1
http://model.geneontology.org/5f46c3b700001407,SPModule-TRAF3-TBK1
http://model.geneontology.org/5f46c3b700001407,SPModule-TRAF3-TBK1
http://model.geneontology.org/5f46c3b700001407,SPModule-TRAF3-TBK1
http://model.geneontology.org/5f46c3b700001407,SPModule-TRAF3-TBK1
http://model.geneontology.org/61f34dd300000981,"Regulation of gluconeogenesis by SIRT6, FOXO1 and KAT2A/GCN5 (Human)"
http://model.geneontology.org/61f34dd300000981,"Regulation of gluconeogenesis by SIRT6, FOXO1 and KAT2A/GCN5 (Human)"
http://model.geneontology.org/61f34dd300000981,"Regulation of gluconeogenesis by SIRT6, FOXO1 and KAT2A/GCN5 (Human)"
http://model.geneontology.org/61f34dd300000981,"Regulation of gluconeogenesis by SIRT6, FOXO1 and KAT2A/GCN5 (Human)"
http://model.geneontology.org/61f34dd300000981,"Regulation of gluconeogenesis by SIRT6, FOXO1 and KAT2A/GCN5 (Human)"
http://model.geneontology.org/61e0e55600000239,Epidermal growth factor receptor signaling pathway 10 (Mouse) 
http://model.geneontology.org/61e0e55600000239,Epidermal growth factor receptor signaling pathway 10 (Mouse) 
http://model.geneontology.org/61e0e55600000239,Epidermal growth factor receptor signaling pathway 10 (Mouse) 
http://model.geneontology.org/61e0e55600000239,Epidermal growth factor receptor signaling pathway 10 (Mouse) 
http://model.geneontology.org/61e0e55600000239,Epidermal growth factor receptor signaling pathway 10 (Mouse) 
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/61e0e55600001225,Gluconeogenesis 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/622aace900000962,Pentose-phosphate shunt 1 (Mouse)
http://model.geneontology.org/613aae0000000500,"cobalamin metabolic process 3, methylation of cobalamin (Mouse)"
http://model.geneontology.org/613aae0000000500,"cobalamin metabolic process 3, methylation of cobalamin (Mouse)"
http://model.geneontology.org/613aae0000000500,"cobalamin metabolic process 3, methylation of cobalamin (Mouse)"
http://model.geneontology.org/613aae0000000500,"cobalamin metabolic process 3, methylation of cobalamin (Mouse)"
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000955,Chondroitin sulfate catabolic process (Mouse)
http://model.geneontology.org/627d95ee00001794,Oligosaccharide catabolic process (Mouse)
http://model.geneontology.org/627d95ee00001794,Oligosaccharide catabolic process (Mouse)
http://model.geneontology.org/627d95ee00001794,Oligosaccharide catabolic process (Mouse)
http://model.geneontology.org/627d95ee00001794,Oligosaccharide catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/627d95ee00000275,Heparan sulfate proteoglycan catabolic process (Mouse)
http://model.geneontology.org/623d156d00000939,Glycogen catabolic process 3 (Mouse)
http://model.geneontology.org/623d156d00000939,Glycogen catabolic process 3 (Mouse)
http://model.geneontology.org/623d156d00000939,Glycogen catabolic process 3 (Mouse)
http://model.geneontology.org/623d156d00000939,Glycogen catabolic process 3 (Mouse)
http://model.geneontology.org/623d156d00000939,Glycogen catabolic process 3 (Mouse)
http://model.geneontology.org/623d156d00000752,Glycogen catabolic process 2 (Mouse)
http://model.geneontology.org/623d156d00000752,Glycogen catabolic process 2 (Mouse)
http://model.geneontology.org/623d156d00000752,Glycogen catabolic process 2 (Mouse)
http://model.geneontology.org/623d156d00000752,Glycogen catabolic process 2 (Mouse)
http://model.geneontology.org/623d156d00000752,Glycogen catabolic process 2 (Mouse)
http://model.geneontology.org/6197061700003523,ERBB2-ERBB3 signaling pathway 1 (Mouse)
http://model.geneontology.org/6197061700003523,ERBB2-ERBB3 signaling pathway 1 (Mouse)
http://model.geneontology.org/6197061700003523,ERBB2-ERBB3 signaling pathway 1 (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000868,dUMP catabolic process (Mouse)
http://model.geneontology.org/61b2b68300000303,ERBB2-EGFR signaling pathway 5 (Mouse)
http://model.geneontology.org/61b2b68300000303,ERBB2-EGFR signaling pathway 5 (Mouse)
http://model.geneontology.org/61b2b68300000303,ERBB2-EGFR signaling pathway 5 (Mouse)
http://model.geneontology.org/61e0e55600000430,Epidermal growth factor receptor signaling pathway 11 (Mouse)
http://model.geneontology.org/61e0e55600000430,Epidermal growth factor receptor signaling pathway 11 (Mouse)
http://model.geneontology.org/61e0e55600000430,Epidermal growth factor receptor signaling pathway 11 (Mouse)
http://model.geneontology.org/622aace900000443,Fructose catabolic process (Mouse)
http://model.geneontology.org/622aace900000443,Fructose catabolic process (Mouse)
http://model.geneontology.org/622aace900000443,Fructose catabolic process (Mouse)
http://model.geneontology.org/622aace900000443,Fructose catabolic process (Mouse)
http://model.geneontology.org/622aace900000443,Fructose catabolic process (Mouse)
http://model.geneontology.org/61b2b68300000408,ERBB2-EGFR signaling pathway 6 (Mouse) 
http://model.geneontology.org/61b2b68300000408,ERBB2-EGFR signaling pathway 6 (Mouse) 
http://model.geneontology.org/61b2b68300000408,ERBB2-EGFR signaling pathway 6 (Mouse) 
http://model.geneontology.org/5fa76ad400000018,AMP catabolic process 2 (Mouse)
http://model.geneontology.org/5fa76ad400000018,AMP catabolic process 2 (Mouse)
http://model.geneontology.org/5fa76ad400000018,AMP catabolic process 2 (Mouse)
http://model.geneontology.org/5fa76ad400000018,AMP catabolic process 2 (Mouse)
http://model.geneontology.org/5fa76ad400000018,AMP catabolic process 2 (Mouse)
http://model.geneontology.org/622aace900000413,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (Mouse)
http://model.geneontology.org/622aace900000413,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (Mouse)
http://model.geneontology.org/622aace900000413,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003802,dGMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/623d156d00000699,Glycogen catabolic process 1 (Mouse)
http://model.geneontology.org/623d156d00000699,Glycogen catabolic process 1 (Mouse)
http://model.geneontology.org/623d156d00000699,Glycogen catabolic process 1 (Mouse)
http://model.geneontology.org/623d156d00000699,Glycogen catabolic process 1 (Mouse)
http://model.geneontology.org/623d156d00000699,Glycogen catabolic process 1 (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/5fadbcf000000480,UMP catabolic process (Mouse)
http://model.geneontology.org/61b2b68300000015,ERBB2-ERBB3 signaling pathway 2 (Mouse)
http://model.geneontology.org/61b2b68300000015,ERBB2-ERBB3 signaling pathway 2 (Mouse)
http://model.geneontology.org/61b2b68300000015,ERBB2-ERBB3 signaling pathway 2 (Mouse)
http://model.geneontology.org/617b481400000995,Epidermal growth factor receptor signaling pathway 1 (Mouse)
http://model.geneontology.org/617b481400000995,Epidermal growth factor receptor signaling pathway 1 (Mouse)
http://model.geneontology.org/617b481400000995,Epidermal growth factor receptor signaling pathway 1 (Mouse)
http://model.geneontology.org/617b481400000995,Epidermal growth factor receptor signaling pathway 1 (Mouse)
http://model.geneontology.org/613aae0000000341,"cobalamin transport 2, distribution to tissues (Mouse)"
http://model.geneontology.org/613aae0000000341,"cobalamin transport 2, distribution to tissues (Mouse)"
http://model.geneontology.org/613aae0000000341,"cobalamin transport 2, distribution to tissues (Mouse)"
http://model.geneontology.org/57c82fad00000695,F13a1 and F13b-mouse-blood clotting
http://model.geneontology.org/57c82fad00000695,F13a1 and F13b-mouse-blood clotting
http://model.geneontology.org/57c82fad00000695,F13a1 and F13b-mouse-blood clotting
http://model.geneontology.org/60ff660000001341,"AMP salvage 2b, from adenosine (Mouse)"
http://model.geneontology.org/60ff660000001341,"AMP salvage 2b, from adenosine (Mouse)"
http://model.geneontology.org/60ff660000001341,"AMP salvage 2b, from adenosine (Mouse)"
http://model.geneontology.org/60ff660000001341,"AMP salvage 2b, from adenosine (Mouse)"
http://model.geneontology.org/60ff660000001341,"AMP salvage 2b, from adenosine (Mouse)"
http://model.geneontology.org/5f46c3b700003884,AMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003884,AMP catabolic process to allantoin (Mouse)
http://model.geneontology.org/5f46c3b700003884,AMP catabolic process to allantoin (Mouse)
